Estado,Fecha,Positivos,Defunciones
Morelos,2020-02-29,0.0,0.0
Morelos,2020-03-01,0.0,0.0
Morelos,2020-03-02,1.0,0.0
Morelos,2020-03-03,0.0,0.0
Morelos,2020-03-04,0.0,0.0
Morelos,2020-03-05,0.0,0.0
Morelos,2020-03-06,0.0,0.0
Morelos,2020-03-07,0.0,0.0
Morelos,2020-03-08,0.0,0.0
Morelos,2020-03-09,1.0,0.0
Morelos,2020-03-10,1.0,0.0
Morelos,2020-03-11,0.0,0.0
Morelos,2020-03-12,0.0,0.0
Morelos,2020-03-13,0.0,0.0
Morelos,2020-03-14,1.0,0.0
Morelos,2020-03-15,0.0,0.0
Morelos,2020-03-16,1.0,0.0
Morelos,2020-03-17,1.0,0.0
Morelos,2020-03-18,1.0,0.0
Morelos,2020-03-19,1.0,0.0
Morelos,2020-03-20,2.0,0.0
Morelos,2020-03-21,2.0,0.0
Morelos,2020-03-22,2.0,0.0
Morelos,2020-03-23,3.0,0.0
Morelos,2020-03-24,1.0,0.0
Morelos,2020-03-25,1.0,0.0
Morelos,2020-03-26,2.0,0.0
Morelos,2020-03-27,2.0,0.0
Morelos,2020-03-28,3.0,1.0
Morelos,2020-03-29,1.0,1.0
Morelos,2020-03-30,4.0,0.0
Morelos,2020-03-31,3.0,1.0
Morelos,2020-04-01,9.0,1.0
Morelos,2020-04-02,4.0,0.0
Morelos,2020-04-03,5.0,0.0
Morelos,2020-04-04,6.0,0.0
Morelos,2020-04-05,7.0,0.0
Morelos,2020-04-06,2.0,1.0
Morelos,2020-04-07,3.0,1.0
Morelos,2020-04-08,7.0,1.0
Morelos,2020-04-09,2.0,0.0
Morelos,2020-04-10,16.0,1.0
Morelos,2020-04-11,7.0,0.0
Morelos,2020-04-12,9.0,0.0
Morelos,2020-04-13,19.0,3.0
Morelos,2020-04-14,8.0,1.0
Morelos,2020-04-15,17.0,2.0
Morelos,2020-04-16,14.0,1.0
Morelos,2020-04-17,21.0,3.0
Morelos,2020-04-18,38.0,0.0
Morelos,2020-04-19,24.0,4.0
Morelos,2020-04-20,40.0,6.0
Morelos,2020-04-21,21.0,6.0
Morelos,2020-04-22,38.0,8.0
Morelos,2020-04-23,29.0,6.0
Morelos,2020-04-24,57.0,4.0
Morelos,2020-04-25,42.0,7.0
Morelos,2020-04-26,34.0,9.0
Morelos,2020-04-27,41.0,7.0
Morelos,2020-04-28,43.0,9.0
Morelos,2020-04-29,52.0,11.0
Morelos,2020-04-30,43.0,8.0
Morelos,2020-05-01,52.0,15.0
Morelos,2020-05-02,36.0,16.0
Morelos,2020-05-03,40.0,12.0
Morelos,2020-05-04,47.0,20.0
Morelos,2020-05-05,45.0,16.0
Morelos,2020-05-06,43.0,14.0
Morelos,2020-05-07,41.0,12.0
Morelos,2020-05-08,73.0,13.0
Morelos,2020-05-09,48.0,13.0
Morelos,2020-05-10,52.0,16.0
Morelos,2020-05-11,49.0,16.0
Morelos,2020-05-12,37.0,12.0
Morelos,2020-05-13,38.0,22.0
Morelos,2020-05-14,24.0,10.0
Morelos,2020-05-15,48.0,10.0
Morelos,2020-05-16,61.0,9.0
Morelos,2020-05-17,51.0,10.0
Morelos,2020-05-18,58.0,15.0
Morelos,2020-05-19,52.0,18.0
Morelos,2020-05-20,58.0,22.0
Morelos,2020-05-21,41.0,15.0
Morelos,2020-05-22,59.0,9.0
Morelos,2020-05-23,55.0,15.0
Morelos,2020-05-24,54.0,7.0
Morelos,2020-05-25,59.0,9.0
Morelos,2020-05-26,36.0,10.0
Morelos,2020-05-27,36.0,7.0
Morelos,2020-05-28,41.0,7.0
Morelos,2020-05-29,63.0,5.0
Morelos,2020-05-30,52.0,7.0
Morelos,2020-05-31,67.0,12.0
Morelos,2020-06-01,68.0,13.0
Morelos,2020-06-02,27.0,13.0
Morelos,2020-06-03,28.0,6.0
Morelos,2020-06-04,47.0,7.0
Morelos,2020-06-05,73.0,8.0
Morelos,2020-06-06,49.0,11.0
Morelos,2020-06-07,61.0,9.0
Morelos,2020-06-08,63.0,10.0
Morelos,2020-06-09,36.0,9.0
Morelos,2020-06-10,45.0,12.0
Morelos,2020-06-11,45.0,9.0
Morelos,2020-06-12,53.0,8.0
Morelos,2020-06-13,55.0,10.0
Morelos,2020-06-14,40.0,11.0
Morelos,2020-06-15,52.0,7.0
Morelos,2020-06-16,35.0,11.0
Morelos,2020-06-17,34.0,7.0
Morelos,2020-06-18,31.0,5.0
Morelos,2020-06-19,44.0,9.0
Morelos,2020-06-20,48.0,3.0
Morelos,2020-06-21,23.0,9.0
Morelos,2020-06-22,35.0,7.0
Morelos,2020-06-23,23.0,9.0
Morelos,2020-06-24,18.0,4.0
Morelos,2020-06-25,35.0,1.0
Morelos,2020-06-26,36.0,8.0
Morelos,2020-06-27,37.0,3.0
Morelos,2020-06-28,31.0,4.0
Morelos,2020-06-29,34.0,9.0
Morelos,2020-06-30,16.0,6.0
Morelos,2020-07-01,28.0,8.0
Morelos,2020-07-02,33.0,4.0
Morelos,2020-07-03,25.0,6.0
Morelos,2020-07-04,20.0,5.0
Morelos,2020-07-05,26.0,4.0
Morelos,2020-07-06,41.0,3.0
Morelos,2020-07-07,45.0,3.0
Morelos,2020-07-08,27.0,4.0
Morelos,2020-07-09,42.0,4.0
Morelos,2020-07-10,38.0,7.0
Morelos,2020-07-11,31.0,4.0
Morelos,2020-07-12,39.0,2.0
Morelos,2020-07-13,34.0,7.0
Morelos,2020-07-14,28.0,4.0
Morelos,2020-07-15,34.0,3.0
Morelos,2020-07-16,31.0,5.0
Morelos,2020-07-17,42.0,4.0
Morelos,2020-07-18,28.0,3.0
Morelos,2020-07-19,34.0,8.0
Morelos,2020-07-20,42.0,3.0
Morelos,2020-07-21,27.0,5.0
Morelos,2020-07-22,24.0,1.0
Morelos,2020-07-23,35.0,4.0
Morelos,2020-07-24,31.0,12.0
Morelos,2020-07-25,54.0,4.0
Morelos,2020-07-26,38.0,4.0
Morelos,2020-07-27,49.0,2.0
Morelos,2020-07-28,35.0,3.0
Morelos,2020-07-29,33.0,2.0
Morelos,2020-07-30,28.0,3.0
Morelos,2020-07-31,38.0,3.0
Morelos,2020-08-01,46.0,4.0
Morelos,2020-08-02,43.0,3.0
Morelos,2020-08-03,37.0,10.0
Morelos,2020-08-04,34.0,8.0
Morelos,2020-08-05,40.0,5.0
Morelos,2020-08-06,40.0,9.0
Morelos,2020-08-07,31.0,6.0
Morelos,2020-08-08,29.0,4.0
Morelos,2020-08-09,50.0,4.0
Morelos,2020-08-10,39.0,5.0
Morelos,2020-08-11,32.0,9.0
Morelos,2020-08-12,31.0,2.0
Morelos,2020-08-13,28.0,6.0
Morelos,2020-08-14,35.0,4.0
Morelos,2020-08-15,30.0,2.0
Morelos,2020-08-16,46.0,9.0
Morelos,2020-08-17,28.0,5.0
Morelos,2020-08-18,26.0,5.0
Morelos,2020-08-19,34.0,2.0
Morelos,2020-08-20,43.0,2.0
Morelos,2020-08-21,33.0,3.0
Morelos,2020-08-22,30.0,3.0
Morelos,2020-08-23,27.0,5.0
Morelos,2020-08-24,36.0,4.0
Morelos,2020-08-25,39.0,7.0
Morelos,2020-08-26,28.0,6.0
Morelos,2020-08-27,28.0,2.0
Morelos,2020-08-28,23.0,5.0
Morelos,2020-08-29,26.0,3.0
Morelos,2020-08-30,29.0,5.0
Morelos,2020-08-31,41.0,6.0
Morelos,2020-09-01,30.0,1.0
Morelos,2020-09-02,19.0,7.0
Morelos,2020-09-03,22.0,6.0
Morelos,2020-09-04,17.0,4.0
Morelos,2020-09-05,31.0,3.0
Morelos,2020-09-06,33.0,3.0
Morelos,2020-09-07,27.0,6.0
Morelos,2020-09-08,24.0,1.0
Morelos,2020-09-09,12.0,2.0
Morelos,2020-09-10,27.0,3.0
Morelos,2020-09-11,19.0,1.0
Morelos,2020-09-12,24.0,3.0
Morelos,2020-09-13,27.0,3.0
Morelos,2020-09-14,14.0,1.0
Morelos,2020-09-15,20.0,3.0
Morelos,2020-09-16,34.0,5.0
Morelos,2020-09-17,18.0,5.0
Morelos,2020-09-18,22.0,4.0
Morelos,2020-09-19,17.0,3.0
Morelos,2020-09-20,34.0,3.0
Morelos,2020-09-21,22.0,6.0
Morelos,2020-09-22,22.0,6.0
Morelos,2020-09-23,21.0,2.0
Morelos,2020-09-24,19.0,7.0
Morelos,2020-09-25,16.0,3.0
Morelos,2020-09-26,24.0,4.0
Morelos,2020-09-27,30.0,0.0
Morelos,2020-09-28,44.0,2.0
Morelos,2020-09-29,26.0,2.0
Morelos,2020-09-30,37.0,5.0
Morelos,2020-10-01,29.0,3.0
Morelos,2020-10-02,25.0,4.0
Morelos,2020-10-03,23.0,3.0
Morelos,2020-10-04,43.0,4.0
Morelos,2020-10-05,37.0,3.0
Morelos,2020-10-06,29.0,4.0
Morelos,2020-10-07,30.0,6.0
Morelos,2020-10-08,19.0,2.0
Morelos,2020-10-09,20.0,5.0
Morelos,2020-10-10,32.0,3.0
Morelos,2020-10-11,34.0,4.0
Morelos,2020-10-12,30.0,7.0
Morelos,2020-10-13,29.0,2.0
Morelos,2020-10-14,29.0,3.0
Morelos,2020-10-15,31.0,4.0
Morelos,2020-10-16,13.0,4.0
Morelos,2020-10-17,22.0,1.0
Morelos,2020-10-18,40.0,1.0
Morelos,2020-10-19,34.0,2.0
Morelos,2020-10-20,22.0,0.0
Morelos,2020-10-21,27.0,1.0
Morelos,2020-10-22,21.0,6.0
Morelos,2020-10-23,20.0,0.0
Morelos,2020-10-24,21.0,6.0
Morelos,2020-10-25,30.0,2.0
Morelos,2020-10-26,30.0,3.0
Morelos,2020-10-27,20.0,5.0
Morelos,2020-10-28,35.0,1.0
Morelos,2020-10-29,20.0,3.0
Morelos,2020-10-30,12.0,4.0
Morelos,2020-10-31,16.0,3.0
Morelos,2020-11-01,37.0,1.0
Morelos,2020-11-02,46.0,4.0
Morelos,2020-11-03,28.0,4.0
Morelos,2020-11-04,15.0,1.0
Morelos,2020-11-05,30.0,3.0
Morelos,2020-11-06,20.0,3.0
Morelos,2020-11-07,21.0,1.0
Morelos,2020-11-08,13.0,2.0
Morelos,2020-11-09,16.0,5.0
Morelos,2020-11-10,8.0,1.0
Morelos,2020-11-11,8.0,2.0
Morelos,2020-11-12,4.0,10.0
Morelos,2020-11-13,2.0,4.0
Morelos,2020-11-14,3.0,0.0
Morelos,2020-11-15,4.0,4.0
Morelos,2020-11-16,0.0,1.0
Morelos,2020-11-17,1.0,4.0
Morelos,2020-11-18,0.0,1.0
Morelos,2020-11-19,0.0,0.0
Estado de México,2020-01-13,0.0,0.0
Estado de México,2020-01-14,0.0,0.0
Estado de México,2020-01-15,0.0,0.0
Estado de México,2020-01-16,0.0,0.0
Estado de México,2020-01-17,0.0,0.0
Estado de México,2020-01-18,0.0,0.0
Estado de México,2020-01-19,0.0,0.0
Estado de México,2020-01-20,0.0,0.0
Estado de México,2020-01-21,0.0,0.0
Estado de México,2020-01-22,0.0,0.0
Estado de México,2020-01-23,0.0,0.0
Estado de México,2020-01-24,0.0,0.0
Estado de México,2020-01-25,0.0,0.0
Estado de México,2020-01-26,0.0,0.0
Estado de México,2020-01-27,0.0,0.0
Estado de México,2020-01-28,0.0,0.0
Estado de México,2020-01-29,0.0,0.0
Estado de México,2020-01-30,0.0,0.0
Estado de México,2020-01-31,0.0,0.0
Estado de México,2020-02-01,0.0,0.0
Estado de México,2020-02-02,0.0,0.0
Estado de México,2020-02-03,0.0,0.0
Estado de México,2020-02-04,0.0,0.0
Estado de México,2020-02-05,0.0,0.0
Estado de México,2020-02-06,0.0,0.0
Estado de México,2020-02-07,0.0,0.0
Estado de México,2020-02-08,0.0,0.0
Estado de México,2020-02-09,0.0,0.0
Estado de México,2020-02-10,0.0,0.0
Estado de México,2020-02-11,0.0,0.0
Estado de México,2020-02-12,0.0,0.0
Estado de México,2020-02-13,0.0,0.0
Estado de México,2020-02-14,0.0,0.0
Estado de México,2020-02-15,0.0,0.0
Estado de México,2020-02-16,0.0,0.0
Estado de México,2020-02-17,0.0,0.0
Estado de México,2020-02-18,0.0,0.0
Estado de México,2020-02-19,1.0,0.0
Estado de México,2020-02-20,0.0,0.0
Estado de México,2020-02-21,1.0,0.0
Estado de México,2020-02-22,0.0,0.0
Estado de México,2020-02-23,0.0,0.0
Estado de México,2020-02-24,0.0,0.0
Estado de México,2020-02-25,0.0,0.0
Estado de México,2020-02-26,1.0,0.0
Estado de México,2020-02-27,0.0,0.0
Estado de México,2020-02-28,0.0,0.0
Estado de México,2020-02-29,1.0,0.0
Estado de México,2020-03-01,0.0,0.0
Estado de México,2020-03-02,3.0,0.0
Estado de México,2020-03-03,3.0,0.0
Estado de México,2020-03-04,2.0,0.0
Estado de México,2020-03-05,1.0,0.0
Estado de México,2020-03-06,1.0,0.0
Estado de México,2020-03-07,5.0,0.0
Estado de México,2020-03-08,3.0,0.0
Estado de México,2020-03-09,12.0,0.0
Estado de México,2020-03-10,2.0,0.0
Estado de México,2020-03-11,5.0,0.0
Estado de México,2020-03-12,17.0,0.0
Estado de México,2020-03-13,17.0,0.0
Estado de México,2020-03-14,14.0,0.0
Estado de México,2020-03-15,14.0,0.0
Estado de México,2020-03-16,18.0,0.0
Estado de México,2020-03-17,25.0,0.0
Estado de México,2020-03-18,21.0,1.0
Estado de México,2020-03-19,22.0,0.0
Estado de México,2020-03-20,31.0,0.0
Estado de México,2020-03-21,27.0,0.0
Estado de México,2020-03-22,34.0,0.0
Estado de México,2020-03-23,38.0,0.0
Estado de México,2020-03-24,37.0,0.0
Estado de México,2020-03-25,43.0,0.0
Estado de México,2020-03-26,60.0,0.0
Estado de México,2020-03-27,61.0,0.0
Estado de México,2020-03-28,39.0,4.0
Estado de México,2020-03-29,43.0,2.0
Estado de México,2020-03-30,74.0,1.0
Estado de México,2020-03-31,52.0,2.0
Estado de México,2020-04-01,95.0,1.0
Estado de México,2020-04-02,66.0,5.0
Estado de México,2020-04-03,72.0,3.0
Estado de México,2020-04-04,75.0,5.0
Estado de México,2020-04-05,73.0,6.0
Estado de México,2020-04-06,124.0,4.0
Estado de México,2020-04-07,87.0,10.0
Estado de México,2020-04-08,125.0,9.0
Estado de México,2020-04-09,115.0,6.0
Estado de México,2020-04-10,192.0,7.0
Estado de México,2020-04-11,141.0,13.0
Estado de México,2020-04-12,158.0,17.0
Estado de México,2020-04-13,207.0,20.0
Estado de México,2020-04-14,183.0,18.0
Estado de México,2020-04-15,242.0,19.0
Estado de México,2020-04-16,222.0,19.0
Estado de México,2020-04-17,272.0,24.0
Estado de México,2020-04-18,278.0,28.0
Estado de México,2020-04-19,255.0,28.0
Estado de México,2020-04-20,367.0,39.0
Estado de México,2020-04-21,284.0,40.0
Estado de México,2020-04-22,266.0,41.0
Estado de México,2020-04-23,264.0,39.0
Estado de México,2020-04-24,308.0,57.0
Estado de México,2020-04-25,327.0,50.0
Estado de México,2020-04-26,310.0,70.0
Estado de México,2020-04-27,333.0,54.0
Estado de México,2020-04-28,351.0,68.0
Estado de México,2020-04-29,285.0,79.0
Estado de México,2020-04-30,402.0,70.0
Estado de México,2020-05-01,552.0,78.0
Estado de México,2020-05-02,332.0,68.0
Estado de México,2020-05-03,345.0,67.0
Estado de México,2020-05-04,396.0,95.0
Estado de México,2020-05-05,450.0,69.0
Estado de México,2020-05-06,421.0,64.0
Estado de México,2020-05-07,473.0,70.0
Estado de México,2020-05-08,531.0,69.0
Estado de México,2020-05-09,475.0,73.0
Estado de México,2020-05-10,640.0,68.0
Estado de México,2020-05-11,580.0,76.0
Estado de México,2020-05-12,476.0,75.0
Estado de México,2020-05-13,496.0,91.0
Estado de México,2020-05-14,461.0,83.0
Estado de México,2020-05-15,771.0,100.0
Estado de México,2020-05-16,546.0,93.0
Estado de México,2020-05-17,522.0,111.0
Estado de México,2020-05-18,759.0,97.0
Estado de México,2020-05-19,598.0,106.0
Estado de México,2020-05-20,812.0,86.0
Estado de México,2020-05-21,503.0,107.0
Estado de México,2020-05-22,706.0,105.0
Estado de México,2020-05-23,593.0,89.0
Estado de México,2020-05-24,553.0,114.0
Estado de México,2020-05-25,860.0,110.0
Estado de México,2020-05-26,691.0,119.0
Estado de México,2020-05-27,630.0,108.0
Estado de México,2020-05-28,714.0,104.0
Estado de México,2020-05-29,725.0,105.0
Estado de México,2020-05-30,703.0,116.0
Estado de México,2020-05-31,633.0,120.0
Estado de México,2020-06-01,1123.0,123.0
Estado de México,2020-06-02,716.0,109.0
Estado de México,2020-06-03,640.0,142.0
Estado de México,2020-06-04,718.0,112.0
Estado de México,2020-06-05,866.0,109.0
Estado de México,2020-06-06,808.0,117.0
Estado de México,2020-06-07,670.0,125.0
Estado de México,2020-06-08,783.0,133.0
Estado de México,2020-06-09,651.0,141.0
Estado de México,2020-06-10,902.0,128.0
Estado de México,2020-06-11,572.0,136.0
Estado de México,2020-06-12,635.0,115.0
Estado de México,2020-06-13,577.0,110.0
Estado de México,2020-06-14,546.0,118.0
Estado de México,2020-06-15,901.0,136.0
Estado de México,2020-06-16,702.0,137.0
Estado de México,2020-06-17,487.0,127.0
Estado de México,2020-06-18,665.0,100.0
Estado de México,2020-06-19,583.0,120.0
Estado de México,2020-06-20,813.0,85.0
Estado de México,2020-06-21,450.0,97.0
Estado de México,2020-06-22,582.0,104.0
Estado de México,2020-06-23,532.0,92.0
Estado de México,2020-06-24,519.0,89.0
Estado de México,2020-06-25,573.0,76.0
Estado de México,2020-06-26,707.0,89.0
Estado de México,2020-06-27,439.0,96.0
Estado de México,2020-06-28,651.0,99.0
Estado de México,2020-06-29,652.0,131.0
Estado de México,2020-06-30,632.0,94.0
Estado de México,2020-07-01,880.0,94.0
Estado de México,2020-07-02,573.0,110.0
Estado de México,2020-07-03,596.0,65.0
Estado de México,2020-07-04,466.0,80.0
Estado de México,2020-07-05,540.0,92.0
Estado de México,2020-07-06,587.0,119.0
Estado de México,2020-07-07,519.0,84.0
Estado de México,2020-07-08,481.0,90.0
Estado de México,2020-07-09,471.0,88.0
Estado de México,2020-07-10,845.0,89.0
Estado de México,2020-07-11,443.0,107.0
Estado de México,2020-07-12,477.0,86.0
Estado de México,2020-07-13,617.0,83.0
Estado de México,2020-07-14,581.0,93.0
Estado de México,2020-07-15,712.0,88.0
Estado de México,2020-07-16,608.0,100.0
Estado de México,2020-07-17,619.0,79.0
Estado de México,2020-07-18,621.0,82.0
Estado de México,2020-07-19,527.0,97.0
Estado de México,2020-07-20,820.0,77.0
Estado de México,2020-07-21,503.0,76.0
Estado de México,2020-07-22,535.0,71.0
Estado de México,2020-07-23,439.0,82.0
Estado de México,2020-07-24,513.0,75.0
Estado de México,2020-07-25,608.0,81.0
Estado de México,2020-07-26,497.0,78.0
Estado de México,2020-07-27,716.0,85.0
Estado de México,2020-07-28,490.0,69.0
Estado de México,2020-07-29,443.0,68.0
Estado de México,2020-07-30,482.0,66.0
Estado de México,2020-07-31,537.0,72.0
Estado de México,2020-08-01,805.0,76.0
Estado de México,2020-08-02,447.0,69.0
Estado de México,2020-08-03,567.0,74.0
Estado de México,2020-08-04,461.0,70.0
Estado de México,2020-08-05,501.0,66.0
Estado de México,2020-08-06,392.0,78.0
Estado de México,2020-08-07,489.0,54.0
Estado de México,2020-08-08,520.0,58.0
Estado de México,2020-08-09,396.0,72.0
Estado de México,2020-08-10,724.0,80.0
Estado de México,2020-08-11,460.0,53.0
Estado de México,2020-08-12,389.0,60.0
Estado de México,2020-08-13,402.0,58.0
Estado de México,2020-08-14,485.0,59.0
Estado de México,2020-08-15,479.0,61.0
Estado de México,2020-08-16,462.0,59.0
Estado de México,2020-08-17,453.0,58.0
Estado de México,2020-08-18,504.0,55.0
Estado de México,2020-08-19,380.0,71.0
Estado de México,2020-08-20,757.0,42.0
Estado de México,2020-08-21,449.0,58.0
Estado de México,2020-08-22,358.0,48.0
Estado de México,2020-08-23,367.0,68.0
Estado de México,2020-08-24,530.0,55.0
Estado de México,2020-08-25,487.0,48.0
Estado de México,2020-08-26,427.0,40.0
Estado de México,2020-08-27,433.0,56.0
Estado de México,2020-08-28,613.0,60.0
Estado de México,2020-08-29,384.0,55.0
Estado de México,2020-08-30,425.0,48.0
Estado de México,2020-08-31,547.0,47.0
Estado de México,2020-09-01,697.0,47.0
Estado de México,2020-09-02,461.0,54.0
Estado de México,2020-09-03,381.0,54.0
Estado de México,2020-09-04,477.0,39.0
Estado de México,2020-09-05,530.0,44.0
Estado de México,2020-09-06,414.0,64.0
Estado de México,2020-09-07,475.0,51.0
Estado de México,2020-09-08,475.0,36.0
Estado de México,2020-09-09,398.0,47.0
Estado de México,2020-09-10,564.0,39.0
Estado de México,2020-09-11,422.0,45.0
Estado de México,2020-09-12,339.0,50.0
Estado de México,2020-09-13,336.0,39.0
Estado de México,2020-09-14,453.0,37.0
Estado de México,2020-09-15,486.0,48.0
Estado de México,2020-09-16,324.0,54.0
Estado de México,2020-09-17,389.0,43.0
Estado de México,2020-09-18,453.0,46.0
Estado de México,2020-09-19,447.0,55.0
Estado de México,2020-09-20,608.0,59.0
Estado de México,2020-09-21,475.0,47.0
Estado de México,2020-09-22,395.0,54.0
Estado de México,2020-09-23,368.0,58.0
Estado de México,2020-09-24,373.0,48.0
Estado de México,2020-09-25,494.0,44.0
Estado de México,2020-09-26,315.0,36.0
Estado de México,2020-09-27,350.0,36.0
Estado de México,2020-09-28,441.0,35.0
Estado de México,2020-09-29,375.0,32.0
Estado de México,2020-09-30,386.0,39.0
Estado de México,2020-10-01,468.0,28.0
Estado de México,2020-10-02,285.0,48.0
Estado de México,2020-10-03,274.0,39.0
Estado de México,2020-10-04,218.0,50.0
Estado de México,2020-10-05,390.0,37.0
Estado de México,2020-10-06,306.0,35.0
Estado de México,2020-10-07,368.0,32.0
Estado de México,2020-10-08,323.0,39.0
Estado de México,2020-10-09,315.0,37.0
Estado de México,2020-10-10,461.0,57.0
Estado de México,2020-10-11,268.0,39.0
Estado de México,2020-10-12,420.0,54.0
Estado de México,2020-10-13,355.0,28.0
Estado de México,2020-10-14,343.0,42.0
Estado de México,2020-10-15,444.0,48.0
Estado de México,2020-10-16,357.0,41.0
Estado de México,2020-10-17,349.0,41.0
Estado de México,2020-10-18,325.0,36.0
Estado de México,2020-10-19,465.0,52.0
Estado de México,2020-10-20,497.0,39.0
Estado de México,2020-10-21,306.0,36.0
Estado de México,2020-10-22,361.0,52.0
Estado de México,2020-10-23,399.0,50.0
Estado de México,2020-10-24,310.0,43.0
Estado de México,2020-10-25,376.0,32.0
Estado de México,2020-10-26,441.0,52.0
Estado de México,2020-10-27,352.0,48.0
Estado de México,2020-10-28,368.0,37.0
Estado de México,2020-10-29,336.0,46.0
Estado de México,2020-10-30,348.0,48.0
Estado de México,2020-10-31,203.0,39.0
Estado de México,2020-11-01,316.0,41.0
Estado de México,2020-11-02,244.0,49.0
Estado de México,2020-11-03,241.0,40.0
Estado de México,2020-11-04,185.0,42.0
Estado de México,2020-11-05,155.0,52.0
Estado de México,2020-11-06,145.0,58.0
Estado de México,2020-11-07,117.0,50.0
Estado de México,2020-11-08,93.0,40.0
Estado de México,2020-11-09,98.0,60.0
Estado de México,2020-11-10,98.0,39.0
Estado de México,2020-11-11,72.0,50.0
Estado de México,2020-11-12,34.0,43.0
Estado de México,2020-11-13,13.0,36.0
Estado de México,2020-11-14,21.0,34.0
Estado de México,2020-11-15,10.0,36.0
Estado de México,2020-11-16,3.0,28.0
Estado de México,2020-11-17,3.0,26.0
Estado de México,2020-11-18,0.0,6.0
Estado de México,2020-11-19,0.0,0.0
Nayarit,2020-01-13,0.0,0.0
Nayarit,2020-01-14,0.0,0.0
Nayarit,2020-01-15,0.0,0.0
Nayarit,2020-01-16,0.0,0.0
Nayarit,2020-01-17,0.0,0.0
Nayarit,2020-01-18,0.0,0.0
Nayarit,2020-01-19,0.0,0.0
Nayarit,2020-01-20,0.0,0.0
Nayarit,2020-01-21,0.0,0.0
Nayarit,2020-01-22,0.0,0.0
Nayarit,2020-01-23,0.0,0.0
Nayarit,2020-01-24,0.0,0.0
Nayarit,2020-01-25,0.0,0.0
Nayarit,2020-01-26,0.0,0.0
Nayarit,2020-01-27,0.0,0.0
Nayarit,2020-01-28,0.0,0.0
Nayarit,2020-01-29,0.0,0.0
Nayarit,2020-01-30,0.0,0.0
Nayarit,2020-01-31,0.0,0.0
Nayarit,2020-02-01,0.0,0.0
Nayarit,2020-02-02,0.0,0.0
Nayarit,2020-02-03,0.0,0.0
Nayarit,2020-02-04,0.0,0.0
Nayarit,2020-02-05,0.0,0.0
Nayarit,2020-02-06,0.0,0.0
Nayarit,2020-02-07,0.0,0.0
Nayarit,2020-02-08,0.0,0.0
Nayarit,2020-02-09,0.0,0.0
Nayarit,2020-02-10,0.0,0.0
Nayarit,2020-02-11,0.0,0.0
Nayarit,2020-02-12,0.0,0.0
Nayarit,2020-02-13,0.0,0.0
Nayarit,2020-02-14,0.0,0.0
Nayarit,2020-02-15,0.0,0.0
Nayarit,2020-02-16,0.0,0.0
Nayarit,2020-02-17,0.0,0.0
Nayarit,2020-02-18,0.0,0.0
Nayarit,2020-02-19,0.0,0.0
Nayarit,2020-02-20,0.0,0.0
Nayarit,2020-02-21,0.0,0.0
Nayarit,2020-02-22,0.0,0.0
Nayarit,2020-02-23,0.0,0.0
Nayarit,2020-02-24,0.0,0.0
Nayarit,2020-02-25,0.0,0.0
Nayarit,2020-02-26,0.0,0.0
Nayarit,2020-02-27,0.0,0.0
Nayarit,2020-02-28,0.0,0.0
Nayarit,2020-02-29,0.0,0.0
Nayarit,2020-03-01,0.0,0.0
Nayarit,2020-03-02,0.0,0.0
Nayarit,2020-03-03,0.0,0.0
Nayarit,2020-03-04,0.0,0.0
Nayarit,2020-03-05,0.0,0.0
Nayarit,2020-03-06,0.0,0.0
Nayarit,2020-03-07,0.0,0.0
Nayarit,2020-03-08,0.0,0.0
Nayarit,2020-03-09,0.0,0.0
Nayarit,2020-03-10,1.0,0.0
Nayarit,2020-03-11,0.0,0.0
Nayarit,2020-03-12,0.0,0.0
Nayarit,2020-03-13,0.0,0.0
Nayarit,2020-03-14,0.0,0.0
Nayarit,2020-03-15,1.0,0.0
Nayarit,2020-03-16,0.0,0.0
Nayarit,2020-03-17,1.0,0.0
Nayarit,2020-03-18,0.0,0.0
Nayarit,2020-03-19,1.0,0.0
Nayarit,2020-03-20,0.0,0.0
Nayarit,2020-03-21,1.0,0.0
Nayarit,2020-03-22,0.0,0.0
Nayarit,2020-03-23,0.0,0.0
Nayarit,2020-03-24,2.0,0.0
Nayarit,2020-03-25,0.0,0.0
Nayarit,2020-03-26,0.0,0.0
Nayarit,2020-03-27,2.0,0.0
Nayarit,2020-03-28,1.0,0.0
Nayarit,2020-03-29,0.0,0.0
Nayarit,2020-03-30,0.0,1.0
Nayarit,2020-03-31,3.0,0.0
Nayarit,2020-04-01,2.0,0.0
Nayarit,2020-04-02,3.0,0.0
Nayarit,2020-04-03,2.0,0.0
Nayarit,2020-04-04,3.0,0.0
Nayarit,2020-04-05,4.0,0.0
Nayarit,2020-04-06,1.0,0.0
Nayarit,2020-04-07,1.0,0.0
Nayarit,2020-04-08,3.0,3.0
Nayarit,2020-04-09,2.0,1.0
Nayarit,2020-04-10,4.0,0.0
Nayarit,2020-04-11,1.0,0.0
Nayarit,2020-04-12,1.0,1.0
Nayarit,2020-04-13,3.0,0.0
Nayarit,2020-04-14,4.0,0.0
Nayarit,2020-04-15,2.0,0.0
Nayarit,2020-04-16,2.0,0.0
Nayarit,2020-04-17,8.0,1.0
Nayarit,2020-04-18,4.0,0.0
Nayarit,2020-04-19,2.0,0.0
Nayarit,2020-04-20,4.0,2.0
Nayarit,2020-04-21,2.0,0.0
Nayarit,2020-04-22,5.0,0.0
